,pl_name,pl_bmasse,pl_rade,pl_insol,pl_eqt,pl_orbeccen,pl_orbsmax,sy_pnum,sy_snum,st_spectype,st_teff
29033,Kepler-586 b,,2.96,824.28,1367.0,0.0,0.0331,1,1,,5705.0
29034,Kepler-586 b,,2.7,,1240.0,0.0,0.031,1,1,,5526.0
29035,Kepler-586 b,,2.96,824.28,1367.0,0.0,0.0331,1,1,,5705.0
29036,Kepler-587 b,,2.16,81.96,767.0,0.0,0.0955,1,1,,5757.0
29037,Kepler-587 b,,1.95,70.965,,,,1,1,,5755.0
29038,Kepler-587 b,,2.08,80.52,764.0,0.0,0.0952,1,1,,5749.0
29039,Kepler-587 b,,,,,,,1,1,,5467.0
29040,Kepler-587 b,,2.16,81.96,767.0,0.0,0.0955,1,1,,5757.0
29041,Kepler-587 b,,,,,,,1,1,,5467.0
29042,Kepler-587 b,,,,,,,1,1,,5467.0
29043,Kepler-587 b,,2.16,81.96,767.0,0.0,0.0955,1,1,,5757.0
29044,Kepler-587 b,,2.23,,,,,1,1,,5549.0
29045,Kepler-587 b,,2.1,,755.0,0.0,0.095,1,1,,5723.0
29046,Kepler-588 b,,3.606,718.075,,,,1,1,,6128.0
29047,Kepler-588 b,,2.59,453.2,1177.0,0.0,0.052,1,1,,6123.0
29048,Kepler-588 b,,,,,,,1,1,,5742.0
29049,Kepler-588 b,,,,,,,1,1,,5742.0
29050,Kepler-588 b,,,,,,,1,1,,5742.0
29051,Kepler-588 b,,2.59,453.2,1177.0,0.0,0.052,1,1,,6123.0
29052,Kepler-588 b,,2.7,,1170.0,0.0,0.052,1,1,,6115.0
29053,Kepler-588 b,,2.59,453.2,1177.0,0.0,0.052,1,1,,6123.0
29054,Kepler-588 b,,2.63,,,,,1,1,,5835.0
29055,Kepler-588 b,,2.87,453.2,1176.0,0.0,0.052,1,1,,6123.0
29056,Kepler-589 b,,2.52,43.72,656.0,0.0,0.1196,2,1,,5372.0
29057,Kepler-589 b,,2.27,,,,,2,1,,5296.0
29058,Kepler-589 b,,,,,,,2,1,,5262.0
29059,Kepler-589 b,,,,,,,2,1,,5262.0
29060,Kepler-589 b,,2.95,43.72,656.0,0.0,0.1196,2,1,,5372.0
29061,Kepler-589 b,,,,,,,2,1,,5262.0
29062,Kepler-589 b,,2.52,43.72,656.0,0.0,0.1196,2,1,,5372.0
29063,Kepler-589 b,,2.52,43.72,656.0,0.0,0.1196,2,1,,5372.0
29064,Kepler-589 b,,2.522,32.142,,,,2,1,,5377.0
29065,Kepler-589 b,,2.4,,638.0,0.0,0.118,2,1,,5337.0
29066,Kepler-589 c,,1.1,344.61,1099.0,0.0,0.0426,2,1,,5372.0
29067,Kepler-589 c,,1.46,344.61,1098.0,0.0,0.0426,2,1,,5372.0
29068,Kepler-589 c,,,,,,,2,1,,5262.0
29069,Kepler-589 c,,1.09,,1070.0,0.0,0.042,2,1,,5337.0
29070,Kepler-589 c,,1.1,344.61,1099.0,0.0,0.0426,2,1,,5372.0
29071,Kepler-589 c,,1.11727238,,,,,2,1,,5372.0
29072,Kepler-589 c,,1.1,344.61,1099.0,0.0,0.0426,2,1,,5372.0
29073,Kepler-59 b,,1.02,133.14,866.0,0.0,0.1042,2,1,,6305.0
29074,Kepler-59 b,,1.23,,880.0,0.0,0.106,2,1,,6314.0
29075,Kepler-59 b,,1.14,,,,,2,1,,6085.0
29076,Kepler-59 b,,1.09,131.58,864.0,0.0,0.104,2,1,,6296.0
29077,Kepler-59 b,,1.491,187.51,,,,2,1,,5884.0
29078,Kepler-59 b,4.1,,,,,,2,1,,
29079,Kepler-59 b,,1.02,133.14,866.0,0.0,0.1042,2,1,,6305.0
29080,Kepler-59 b,,1.02,133.14,866.0,0.0,0.1042,2,1,,6305.0
29081,Kepler-59 b,,,,,,,2,1,,6023.0
29082,Kepler-59 b,,1.1,,,,,2,1,,6074.0
29083,Kepler-59 b,,,,,,,2,1,,6023.0
29084,Kepler-59 b,,1.353,194.9,,,0.09943,2,1,,5884.0
29085,Kepler-59 c,3.81,,,,,,2,1,,
29086,Kepler-59 c,,1.62,76.46,754.0,0.0,0.1375,2,1,,6305.0
29087,Kepler-59 c,,1.62,76.46,754.0,0.0,0.1375,2,1,,6305.0
29088,Kepler-59 c,,1.62,76.46,754.0,0.0,0.1375,2,1,,6305.0
29089,Kepler-59 c,,1.92,,,,,2,1,,6085.0
29090,Kepler-59 c,,2.22,,766.0,0.0,0.14,2,1,,6314.0
29091,Kepler-59 c,,1.98,,,,,2,1,,6074.0
29092,Kepler-59 c,,1.58,75.61,752.0,0.0,0.1372,2,1,,6296.0
29093,Kepler-59 c,,,,,,,2,1,,6023.0
29094,Kepler-59 c,,2.155,107.741,,,,2,1,,5884.0
29095,Kepler-59 c,,,,,,,2,1,,6023.0
29096,Kepler-59 c,,2.144,111.9,,,0.13114,2,1,,5884.0
29097,Kepler-590 b,,3.46,293.93,1056.0,0.0,0.0647,1,1,,6050.0
29098,Kepler-590 b,,3.3,,1052.0,0.0,0.064,1,1,,6021.0
29099,Kepler-590 b,,,,,,,1,1,,5799.81
29100,Kepler-590 b,,,,,,,1,1,,5799.81
29101,Kepler-590 b,,,,,,,1,1,,5799.81
29102,Kepler-590 b,,4.02,,,,,1,1,,6000.0
29103,Kepler-590 b,,5.627,782.415,,,,1,1,,6052.0
29104,Kepler-590 b,,3.51,293.93,1056.0,0.0,0.0647,1,1,,6050.0
29105,Kepler-590 b,,3.51,293.93,1056.0,0.0,0.0647,1,1,,6050.0
29106,Kepler-590 b,,3.51,293.93,1056.0,0.0,0.0647,1,1,,6050.0
29107,Kepler-591 b,,3.41,6.82,412.0,0.0,0.3719,1,1,,5865.0
29108,Kepler-591 b,,,,,,,1,1,,5583.99
29109,Kepler-591 b,,3.39,,,,,1,1,,5677.0
29110,Kepler-591 b,,4.71,8.55,436.0,0.0,0.3554,1,1,,5460.0
29111,Kepler-591 b,,2.9,,396.0,0.0,0.365,1,1,,5803.0
29112,Kepler-591 b,,,,,,,1,1,,5583.99
29113,Kepler-591 b,,,,,,,1,1,,5583.99
29114,Kepler-591 b,,3.814,5.615,,,,1,1,,5458.0
29115,Kepler-591 b,,3.41,6.82,412.0,0.0,0.3719,1,1,,5865.0
29116,Kepler-591 b,,3.41,6.82,412.0,0.0,0.3719,1,1,,5865.0
29117,Kepler-592 b,,,,,,,1,1,,5936.0
29118,Kepler-592 b,,2.17,730.86,1326.0,0.0,0.0397,1,1,,6091.0
29119,Kepler-592 b,,2.53,824.92,1367.0,0.0,0.0397,1,1,,5831.0
29120,Kepler-592 b,,2.688,935.827,,,,1,1,,5832.0
29121,Kepler-592 b,,,,,,,1,1,,5936.0
29122,Kepler-592 b,,2.14,,1329.0,0.0,0.04,1,1,,6107.0
29123,Kepler-592 b,,2.17,730.86,1326.0,0.0,0.0397,1,1,,6091.0
29124,Kepler-592 b,,,,,,,1,1,,5936.0
29125,Kepler-592 b,,2.17,730.86,1326.0,0.0,0.0397,1,1,,6091.0
29126,Kepler-592 b,,2.39,,,,,1,1,,5913.0
29127,Kepler-593 b,,3.02,61.02,,,,1,1,,6196.0
29128,Kepler-593 b,,2.6,58.63,706.0,0.0,0.1508,1,1,,6191.0
29129,Kepler-593 b,,3.0,,713.0,0.0,0.155,1,1,,6202.0
29130,Kepler-593 b,,2.6,58.63,706.0,0.0,0.1508,1,1,,6191.0
29131,Kepler-593 b,,2.6,58.63,706.0,0.0,0.1508,1,1,,6191.0
29132,Kepler-593 b,,,,,,,1,1,,5902.23
29133,Kepler-593 b,,,,,,,1,1,,5902.23
29134,Kepler-593 b,,,,,,,1,1,,5902.23
29135,Kepler-593 b,,2.87,,,,,1,1,,5967.0
29136,Kepler-593 b,,2.97,58.63,706.0,0.0,0.1508,1,1,,6191.0
29137,Kepler-594 b,,,,,,,1,1,,5282.95
29138,Kepler-594 b,,2.5,,666.0,0.0,0.108,1,1,,5540.0
29139,Kepler-594 b,,2.18,,,,,1,1,,5485.0
29140,Kepler-594 b,,2.248,59.396,,,,1,1,,5566.0
29141,Kepler-594 b,,,,,,,1,1,,5282.95
29142,Kepler-594 b,,2.13,50.99,681.0,0.0,0.1086,1,1,,5575.0
29143,Kepler-594 b,,2.06,49.89,678.0,0.0,0.1089,1,1,,5569.0
29144,Kepler-594 b,,2.13,50.99,681.0,0.0,0.1086,1,1,,5575.0
29145,Kepler-594 b,,2.13,50.99,681.0,0.0,0.1086,1,1,,5575.0
29146,Kepler-594 b,,,,,,,1,1,,5282.95
29147,Kepler-595 b,11.9,,,,,,2,1,,
29148,Kepler-595 b,,3.77,17.15,519.0,0.0,0.1648,2,1,,5271.0
29149,Kepler-595 b,17.4,3.708,,,,,2,1,,
29150,Kepler-595 b,,3.755,17.382,,,,2,1,,5108.0
29151,Kepler-595 b,,3.95,19.39,535.0,0.0,0.1582,2,1,,5121.0
29152,Kepler-595 b,,3.81,,,,,2,1,,5247.0
29153,Kepler-595 b,,,,,,,2,1,,5138.5
29154,Kepler-595 b,,3.8,,489.0,0.0,0.157,2,1,,5171.0
29155,Kepler-595 b,23.6,,,,,,2,1,,
29156,Kepler-595 b,,,,,,,2,1,,5138.5
29157,Kepler-595 b,,3.77,17.15,519.0,0.0,0.1648,2,1,,5271.0
29158,Kepler-595 b,,3.77,17.15,519.0,0.0,0.1648,2,1,,5271.0
29159,Kepler-595 c,3.3,1.009,,,,,2,1,,
29160,Kepler-595 c,3.06,,,,,,2,1,,
29161,Kepler-595 c,,1.11,50.23,679.0,0.0,0.0983,2,1,,5121.0
29162,Kepler-595 c,1.48,,,,,,2,1,,
29163,Kepler-595 c,,,,,,,2,1,,5138.5
29164,Kepler-596 b,,2.92,75.75,752.0,0.0,0.1542,1,1,,6343.0
29165,Kepler-596 b,,2.99,65.37,725.0,0.0,0.156,1,1,,6008.0
29166,Kepler-596 b,,3.22,,735.0,0.0,0.158,1,1,,6354.0
29167,Kepler-596 b,,2.92,75.75,752.0,0.0,0.1542,1,1,,6343.0
29168,Kepler-596 b,,3.46,,,,,1,1,,6267.0
29169,Kepler-596 b,,,,,,,1,1,,6098.0
29170,Kepler-596 b,,2.92,75.75,752.0,0.0,0.1542,1,1,,6343.0
29171,Kepler-596 b,,,,,,,1,1,,6098.0
29172,Kepler-596 b,,,,,,,1,1,,6098.0
29173,Kepler-596 b,,3.375,82.302,,,,1,1,,5984.0
29174,Kepler-596 b,,3.375,83.4,,,0.15161,1,1,,5984.0
29175,Kepler-597 b,,2.3,71.85,743.0,0.0,0.1056,1,1,,5627.0
29176,Kepler-597 b,,,,,,,1,1,,5652.97
29177,Kepler-597 b,,2.37,,,,,1,1,,5683.0
29178,Kepler-597 b,,2.395,69.5,,,0.10916,1,1,,5695.0
29179,Kepler-597 b,,2.5,,743.0,0.0,0.108,1,1,,5870.0
29180,Kepler-597 b,,2.22,69.76,737.0,0.0,0.107,1,1,,5870.0
29181,Kepler-597 b,,,,,,,1,1,,5652.97
29182,Kepler-597 b,,,,,,,1,1,,5652.97
29183,Kepler-597 b,,2.22,69.76,737.0,0.0,0.107,1,1,,5870.0
29184,Kepler-597 b,,2.22,69.76,737.0,0.0,0.107,1,1,,5870.0
29185,Kepler-597 b,,2.309,76.375,,,,1,1,,5695.0
29186,Kepler-598 b,,1.53,286.23,1049.0,0.0,0.0438,2,1,,5252.0
29187,Kepler-598 b,,1.445,246.8,,,0.04487,2,1,,5274.0
29188,Kepler-598 b,,,,,,,2,1,,5245.0
29189,Kepler-598 b,,1.63,286.23,1050.0,0.0,0.0438,2,1,,5252.0
29190,Kepler-598 b,,,,,,,2,1,,5245.0
29191,Kepler-598 b,,1.5,,,,,2,1,,5307.0
29192,Kepler-598 b,,1.558,265.407,,,,2,1,,5274.0
29193,Kepler-598 b,,1.41,,1048.0,0.0,0.044,2,1,,5245.0
29194,Kepler-598 b,,1.53,286.23,1049.0,0.0,0.0438,2,1,,5252.0
29195,Kepler-598 b,,1.53,286.23,1049.0,0.0,0.0438,2,1,,5252.0
29196,Kepler-598 c,,3.07,4.29,367.0,0.0,0.3576,2,1,,5252.0
29197,Kepler-598 c,,2.68,,365.0,0.0,0.363,2,1,,5245.0
29198,Kepler-598 c,,,,,,,2,1,,5245.0
29199,Kepler-598 c,,2.91,4.29,367.0,0.0,0.3576,2,1,,5252.0
29200,Kepler-598 c,,2.91,4.29,367.0,0.0,0.3576,2,1,,5252.0
29201,Kepler-598 c,,2.744,3.7,,,0.36672,2,1,,5274.0
29202,Kepler-598 c,,,,,,,2,1,,5245.0
29203,Kepler-598 c,,3.02420941,,,,,2,1,,5245.0
29204,Kepler-598 c,,2.91,4.29,367.0,0.0,0.3576,2,1,,5252.0
29205,Kepler-599 b,,,,,,,1,1,,5007.0
29206,Kepler-599 b,,2.119,24.467,,,,1,1,,5177.0
29207,Kepler-599 b,,,,,,,1,1,,5007.0
29208,Kepler-599 b,,2.84,,,,,1,1,,5127.0
29209,Kepler-599 b,,2.97,35.62,623.0,0.0,0.1128,1,1,,5185.0
29210,Kepler-599 b,,2.64,,598.0,0.0,0.112,1,1,,5148.0
29211,Kepler-599 b,,2.97,35.62,623.0,0.0,0.1128,1,1,,5185.0
29212,Kepler-599 b,,2.97,35.62,623.0,0.0,0.1128,1,1,,5185.0
29213,Kepler-599 b,,2.55,35.62,623.0,0.0,0.1128,1,1,,5185.0
29214,Kepler-599 b,,,,,,,1,1,,5007.0
29215,Kepler-6 b,,13.38,,,,,1,1,,5690.0
29216,Kepler-6 b,,13.101,753.0,,,0.04408,1,1,,5660.0
29217,Kepler-6 b,212.31044,14.616536,,1460.0,,0.04852,1,1,,5647.0
29218,Kepler-6 b,,13.41,797.62,1355.0,0.0,0.0435,1,1,,5640.0
29219,Kepler-6 b,,13.41,797.62,1355.0,0.0,0.0435,1,1,,5640.0
29220,Kepler-6 b,,12.902,792.218,,,,1,1,,5660.0
29221,Kepler-6 b,201.18639,13.103321,,1451.0,,0.04438,1,1,,5647.0
29222,Kepler-6 b,,13.06,797.62,1356.0,0.0,0.0435,1,1,,5640.0
29223,Kepler-6 b,,,,,,,1,1,,5613.0
29224,Kepler-6 b,,,,,,,1,1,,5613.0
29225,Kepler-6 b,212.619,14.83,,1500.0,0.0,0.04567,1,1,,5647.0
29226,Kepler-6 b,,13.41,797.62,1355.0,0.0,0.0435,1,1,,5640.0
29227,Kepler-6 b,,11.07,,1260.0,0.0,0.045,1,1,,5826.0
29228,Kepler-6 b,,,,,,,1,1,,5647.0
29229,Kepler-6 b,,,,,,,1,1,,5647.0
29230,Kepler-6 b,,,,,,,1,1,,5613.0
29231,Kepler-6 b,205.63601,13.103321,,,0.06,0.04448,1,1,,5647.0
29232,Kepler-6 b,,13.31600225,843.7112,1374.57,,,1,1,,5613.0
29233,Kepler-60 b,,2.28,,,,,3,1,,5915.0
29234,Kepler-60 b,4.19,1.71,318.0,,,,3,1,,5905.0
29235,Kepler-60 b,,,,,,,3,1,,5883.0
29236,Kepler-60 b,3.7,1.6,,,,,3,1,,
29237,Kepler-60 b,,1.67,,,,,3,1,,5961.0
29238,Kepler-60 b,,1.848,435.318,,,,3,1,,5834.0
29239,Kepler-60 b,,1.64,349.21,1102.0,0.0,0.0719,3,1,,5862.0
29240,Kepler-60 b,5.26,1.889,,,,,3,1,,6024.0
29241,Kepler-60 b,23.1,2.2,,,,,3,1,,
29242,Kepler-60 b,,1.97,492.93,1202.0,0.0,0.075,3,1,,6200.0
29243,Kepler-60 b,4.1,,,,0.0108,0.07497,3,1,,5883.0
29244,Kepler-60 b,,1.951,405.2,,,0.07255,3,1,,5834.0
29245,Kepler-60 b,,1.97,492.93,1202.0,0.0,0.075,3,1,,6200.0
29246,Kepler-60 b,,2.2,,1205.0,0.0,0.075,3,1,,6180.0
29247,Kepler-60 b,,1.97,492.93,1202.0,0.0,0.075,3,1,,6200.0
29248,Kepler-60 c,,2.11,365.49,1115.0,0.0,0.0871,3,1,,6200.0
29249,Kepler-60 c,,2.47,,,,,3,1,,5915.0
29250,Kepler-60 c,,1.79,,,,,3,1,,5961.0
29251,Kepler-60 c,3.85,1.9,236.0,,,,3,1,,5905.0
29252,Kepler-60 c,,2.089,300.8,,,0.08422,3,1,,5834.0
29253,Kepler-60 c,,1.84,258.92,1023.0,0.0,0.0835,3,1,,5862.0
29254,Kepler-60 c,3.84,2.049,,,0.039,,3,1,,6024.0
29255,Kepler-60 c,4.8,,,,0.0291,0.08701,3,1,,5883.0
29256,Kepler-60 c,17.2,2.38,,,,,3,1,,
29257,Kepler-60 c,,2.11,365.49,1115.0,0.0,0.0871,3,1,,6200.0
29258,Kepler-60 c,,2.4,,1119.0,0.0,0.087,3,1,,6180.0
29259,Kepler-60 c,,,,,,,3,1,,5883.0
29260,Kepler-60 c,,2.065,322.769,,,,3,1,,5834.0
29261,Kepler-60 c,,2.11,365.49,1115.0,0.0,0.0871,3,1,,6200.0
29262,Kepler-60 c,,,,,,,3,1,,5883.0
29263,Kepler-60 c,2.0,1.8,,,,,3,1,,
29264,Kepler-60 d,,1.76,249.12,1013.0,0.0,0.1055,3,1,,6200.0
29265,Kepler-60 d,4.16,1.99,161.0,,,,3,1,,5905.0
29266,Kepler-60 d,,1.52,,,,,3,1,,5961.0
29267,Kepler-60 d,,2.55,,,,,3,1,,5915.0
29268,Kepler-60 d,4.4,2.511,,,0.002,,3,1,,6024.0
29269,Kepler-60 d,,,,,,,3,1,,5883.0
29270,Kepler-60 d,,1.76,249.12,1013.0,0.0,0.1055,3,1,,6200.0
29271,Kepler-60 d,3.9,1.6,,,,,3,1,,
29272,Kepler-60 d,,1.904,219.737,,,,3,1,,5834.0
29273,Kepler-60 d,,2.5,,1014.0,0.0,0.106,3,1,,6180.0
29274,Kepler-60 d,,1.69,176.27,929.0,0.0,0.1012,3,1,,5862.0
29275,Kepler-60 d,3.8,,,,0.0151,0.10548,3,1,,5883.0
29276,Kepler-60 d,,1.747,205.3,,,0.10203,3,1,,5834.0
29277,Kepler-60 d,,1.76,249.12,1013.0,0.0,0.1055,3,1,,6200.0
29278,Kepler-600 b,,2.81,18.28,527.0,0.0,0.154,1,1,,5302.0
29279,Kepler-600 b,,2.81,18.28,527.0,0.0,0.154,1,1,,5302.0
29280,Kepler-600 b,,2.89,20.182,,,,1,1,,5308.0
29281,Kepler-600 b,,2.9,,,,,1,1,,5279.0
29282,Kepler-600 b,,,,,,,1,1,,5238.0
29283,Kepler-600 b,,2.6,,513.0,0.0,0.152,1,1,,5278.0
29284,Kepler-600 b,,2.81,18.28,527.0,0.0,0.154,1,1,,5302.0
29285,Kepler-600 b,,,,,,,1,1,,5238.0
29286,Kepler-600 b,,,,,,,1,1,,5238.0
29287,Kepler-600 b,,2.76,18.38,528.0,0.0,0.1536,1,1,,5309.0
29288,Kepler-601 b,,1.856,110.619,,,,1,1,,5048.0
29289,Kepler-601 b,,1.77,115.57,836.0,0.0,0.0547,1,1,,5207.0
29290,Kepler-601 b,,1.82,,847.0,0.0,0.056,1,1,,5234.0
29291,Kepler-601 b,,,,,,,1,1,,5102.59
29292,Kepler-601 b,,1.77,115.57,836.0,0.0,0.0547,1,1,,5207.0
29293,Kepler-601 b,,1.858,112.5,,,0.05494,1,1,,5048.0
29294,Kepler-601 b,,,,,,,1,1,,5102.59
29295,Kepler-601 b,,1.77,115.57,836.0,0.0,0.0547,1,1,,5207.0
29296,Kepler-601 b,,1.86,113.59,833.0,0.0,0.056,1,1,,5077.0
29297,Kepler-601 b,,,,,,,1,1,,5102.59
29298,Kepler-601 b,,1.9,,,,,1,1,,5160.0
29299,Kepler-602 b,,1.84,84.23,773.0,0.0,0.1231,1,1,,6170.0
29300,Kepler-602 b,,1.84,84.23,773.0,0.0,0.1231,1,1,,6170.0
29301,Kepler-602 b,,,,,,,1,1,,5554.67
29302,Kepler-602 b,,2.7,124.4,852.0,0.0,0.1224,1,1,,5763.0
29303,Kepler-602 b,,,,,,,1,1,,5554.67
29304,Kepler-602 b,,1.84,84.23,773.0,0.0,0.1231,1,1,,6170.0
29305,Kepler-602 b,,1.92,,772.0,0.0,0.124,1,1,,6166.0
29306,Kepler-602 b,,,,,,,1,1,,5554.67
29307,Kepler-602 b,,2.09,,,,,1,1,,6062.0
29308,Kepler-602 b,,2.736,128.783,,,,1,1,,5770.0
29309,Kepler-603 b,,2.65,,,,,3,1,,5808.0
29310,Kepler-603 b,,2.35,42.09,650.0,0.0,0.1484,3,1,,5960.0
29311,Kepler-603 b,,2.35,42.09,650.0,0.0,0.1484,3,1,,5960.0
29312,Kepler-603 b,,4.01,97.8,,,0.16052,3,1,,5854.0
29313,Kepler-603 b,,,,,,,3,1,,5825.0
29314,Kepler-603 b,,3.531,119.987,,,,3,1,,5854.0
29315,Kepler-603 b,,2.35,42.09,650.0,0.0,0.1484,3,1,,5960.0
29316,Kepler-603 b,,2.7,,651.0,0.0,0.15,3,1,,5956.0
29317,Kepler-603 b,,,,,,,3,1,,5825.0
29318,Kepler-603 b,,2.75,67.48,731.0,0.0,0.1502,3,1,,5751.0
29319,Kepler-603 b,,,,,,,3,1,,5825.0
29320,Kepler-603 c,,,,,,,3,1,,5825.0
29321,Kepler-603 c,,5.8,3.8,356.0,0.0,0.4942,3,1,,5960.0
29322,Kepler-603 c,,5.8,3.8,356.0,0.0,0.4942,3,1,,5960.0
29323,Kepler-603 c,,6.8,,357.0,0.0,0.5,3,1,,5956.0
29324,Kepler-603 c,,8.03,6.09,401.0,0.0,0.5001,3,1,,5751.0
29325,Kepler-603 c,,,,,,,3,1,,5825.0
29326,Kepler-603 c,,9.902,8.8,,,0.53439,3,1,,5854.0
29327,Kepler-603 c,,5.8,3.8,356.0,0.0,0.4942,3,1,,5960.0
29328,Kepler-603 c,,10.319,10.823,,,,3,1,,5854.0
29329,Kepler-603 c,,6.5,,,,,3,1,,5808.0
29330,Kepler-603 c,,,,,,,3,1,,5825.0
29331,Kepler-603 d,,2.07,497.4,,,0.07117,3,1,,5854.0
29332,Kepler-603 d,,1.32,,,,,3,1,,5808.0
29333,Kepler-603 d,,1.22,214.09,976.0,0.0,0.0658,3,1,,5960.0
29334,Kepler-603 d,,1.41,,975.0,0.0,0.067,3,1,,5956.0
29335,Kepler-603 d,,1.22,214.09,976.0,0.0,0.0658,3,1,,5960.0
29336,Kepler-603 d,,2.332,610.276,,,,3,1,,5854.0
29337,Kepler-603 d,,1.81,343.21,1098.0,0.0,0.0666,3,1,,5751.0
29338,Kepler-603 d,,,,,,,3,1,,5825.0
29339,Kepler-603 d,,,,,,,3,1,,5825.0
29340,Kepler-603 d,,1.22,214.09,976.0,0.0,0.0658,3,1,,5960.0
29341,Kepler-604 b,,,,,,,1,1,,5787.0
29342,Kepler-604 b,,2.4,,641.0,0.0,0.176,1,1,,6133.0
29343,Kepler-604 b,,2.622,46.982,,,,1,1,,6138.0
29344,Kepler-604 b,,2.42,38.81,637.0,0.0,0.1735,1,1,,6122.0
29345,Kepler-604 b,,,,,,,1,1,,5787.0
29346,Kepler-604 b,,2.42,38.81,637.0,0.0,0.1735,1,1,,6122.0
29347,Kepler-604 b,,2.59,,,,,1,1,,5890.0
29348,Kepler-604 b,,2.4,38.81,637.0,0.0,0.1735,1,1,,6122.0
