pl_name,pl_bmasse,pl_rade,pl_insol,pl_eqt,pl_orbeccen,pl_orbsmax,sy_pnum,sy_snum,st_spectype,st_teff,discoverymethod
Kepler-893 b,,3.19,270.47,1034.0,0.0,0.0699,1,1,,6108.0,Transit
Kepler-893 b,,3.31,270.47,1034.0,0.0,0.0699,1,1,,6108.0,Transit
Kepler-893 b,,3.03,,,,,1,1,,5820.0,Transit
Kepler-893 b,,3.259,266.271,,,,1,1,,6123.0,Transit
Kepler-893 b,,3.19,270.47,1034.0,0.0,0.0699,1,1,,6108.0,Transit
Kepler-893 b,,3.19,270.47,1034.0,0.0,0.0699,1,1,,6108.0,Transit
Kepler-893 b,,,,,,,1,1,,5665.0,Transit
Kepler-893 b,,,,,,,1,1,,5665.0,Transit
Kepler-893 b,,,,,,,1,1,,5665.0,Transit
Kepler-893 b,,2.85,,944.0,0.0,0.069,1,1,,5863.0,Transit
Kepler-894 b,,,,,,,1,1,,5774.14,Transit
Kepler-894 b,,,,,,,1,1,,5774.14,Transit
Kepler-894 b,,,,,,,1,1,,5774.14,Transit
Kepler-894 b,,3.23,152.12,896.0,0.0,0.0916,1,1,,6170.0,Transit
Kepler-894 b,,2.46,,801.0,0.0,0.092,1,1,,5920.0,Transit
Kepler-894 b,,2.99,152.12,896.0,0.0,0.0916,1,1,,6170.0,Transit
Kepler-894 b,,2.78,,,,,1,1,,5603.0,Transit
Kepler-894 b,,3.23,152.12,896.0,0.0,0.0916,1,1,,6170.0,Transit
Kepler-894 b,,3.23,152.12,896.0,0.0,0.0916,1,1,,6170.0,Transit
Kepler-894 b,,2.646,119.881,,,,1,1,,6176.0,Transit
Kepler-895 b,,1.46,,789.0,0.0,0.033,1,1,,4320.0,Transit
Kepler-895 b,,1.41,83.53,771.0,0.0,0.0328,1,1,,4153.0,Transit
Kepler-895 b,,1.34,59.53,708.0,0.0,0.0319,1,1,,3940.0,Transit
Kepler-895 b,,1.54,,,,,1,1,,4315.0,Transit
Kepler-895 b,,1.584,106.585,,,,1,1,,4154.0,Transit
Kepler-895 b,,,,,,,1,1,,4195.0,Transit
Kepler-895 b,,1.34,59.53,708.0,0.0,0.0319,1,1,,3940.0,Transit
Kepler-895 b,,1.34,59.53,708.0,0.0,0.0319,1,1,,3940.0,Transit
Kepler-895 b,,,,,,,1,1,,4195.0,Transit
Kepler-896 b,,2.6,2.03,304.0,0.0,0.5162,2,1,,5514.0,Transit
Kepler-896 b,,2.53,,,,,2,1,,5262.0,Transit
Kepler-896 b,,7.893,12.649,,,,2,1,,5437.0,Transit
Kepler-896 b,,3.06,1.99,303.0,0.0,0.5164,2,1,,5510.0,Transit
Kepler-896 b,,,,,,,2,1,,5328.0,Transit
Kepler-896 b,,,,,,,2,1,,5328.0,Transit
Kepler-896 b,,2.9,,303.0,0.0,0.519,2,1,,5506.0,Transit
Kepler-896 b,,2.6,2.03,304.0,0.0,0.5162,2,1,,5514.0,Transit
Kepler-896 b,,,,,,,2,1,,5328.0,Transit
Kepler-896 b,,2.6,2.03,304.0,0.0,0.5162,2,1,,5514.0,Transit
Kepler-896 b,,6.332,9.6,,,0.56378,2,1,,5437.0,Transit
Kepler-896 c,,,,,,,2,1,,5328.0,Transit
Kepler-896 c,,3.23,16.84,517.0,0.0,0.1791,2,1,,5514.0,Transit
Kepler-896 c,,3.23,16.84,517.0,0.0,0.1791,2,1,,5514.0,Transit
Kepler-896 c,,3.10500002,,,,,2,1,,5510.0,Transit
Kepler-896 c,,2.3,,515.0,0.0,0.18,2,1,,5506.0,Transit
Kepler-896 c,,,,,,,2,1,,5328.0,Transit
Kepler-896 c,,3.23,16.84,517.0,0.0,0.1791,2,1,,5514.0,Transit
Kepler-896 c,,7.85,79.5,,,0.19563,2,1,,5437.0,Transit
Kepler-896 c,,3.15,16.56,515.0,0.0,0.1792,2,1,,5510.0,Transit
Kepler-897 b,,,,,,,1,1,,5633.0,Transit
Kepler-897 b,,1.95,125.53,854.0,0.0,0.077,1,1,,5835.0,Transit
Kepler-897 b,,,,,,,1,1,,5633.0,Transit
Kepler-897 b,,2.33,126.56,855.0,0.0,0.077,1,1,,5840.0,Transit
Kepler-897 b,,3.891,354.221,,,,1,1,,5837.0,Transit
Kepler-897 b,,1.95,125.53,854.0,0.0,0.077,1,1,,5835.0,Transit
Kepler-897 b,,2.39,,,,,1,1,,5839.0,Transit
Kepler-897 b,,2.17,,867.0,0.0,0.078,1,1,,5841.0,Transit
Kepler-897 b,,1.95,125.53,854.0,0.0,0.077,1,1,,5835.0,Transit
Kepler-898 b,,1.37,,613.0,0.0,0.053,1,1,,4280.0,Transit
Kepler-898 b,,1.498,37.11,,,,1,1,,4168.0,Transit
Kepler-898 b,,1.38,31.34,603.0,0.0,0.0534,1,1,,4187.0,Transit
Kepler-898 b,,1.49,,,,,1,1,,4223.0,Transit
Kepler-898 b,,1.38,31.34,603.0,0.0,0.0534,1,1,,4187.0,Transit
Kepler-898 b,,1.44,33.99,616.0,0.0,0.0545,1,1,,4166.0,Transit
Kepler-898 b,,,,,,,1,1,,4013.57,Transit
Kepler-898 b,,1.38,31.34,603.0,0.0,0.0534,1,1,,4187.0,Transit
Kepler-898 b,,,,,,,1,1,,4013.57,Transit
Kepler-899 b,,2.984,62.198,,,,1,1,,5783.0,Transit
Kepler-899 b,,,,,,,1,1,,5652.0,Transit
Kepler-899 b,,,,,,,1,1,,5652.0,Transit
Kepler-899 b,,2.4,,630.0,0.0,0.139,1,1,,5751.0,Transit
Kepler-899 b,,2.57,39.65,640.0,0.0,0.1392,1,1,,5767.0,Transit
Kepler-899 b,,,,,,,1,1,,5652.0,Transit
Kepler-899 b,,2.68,,,,,1,1,,5595.0,Transit
Kepler-899 b,,2.57,39.65,640.0,0.0,0.1392,1,1,,5767.0,Transit
Kepler-899 b,,2.57,39.65,640.0,0.0,0.1392,1,1,,5767.0,Transit
Kepler-899 b,,2.4,39.65,640.0,0.0,0.1392,1,1,,5767.0,Transit
Kepler-9 b,25.90393345,8.09,,,0.0,0.1417881795,3,1,,,Transit
Kepler-9 b,43.4,8.29,,,0.0609,0.143,3,1,,5774.0,Transit
Kepler-9 b,43.5,8.2,,,,,3,1,,,Transit
Kepler-9 b,,8.09,,,,,3,1,,5812.0,Transit
Kepler-9 b,,7.96,45.05,661.0,0.0,0.1423,3,1,,5779.0,Transit
Kepler-9 b,2175.0,8.85,,,,,3,1,,,Transit
Kepler-9 b,43.541,,,,0.058,,3,1,,5754.0,Transit
Kepler-9 b,80.09,9.438,,,0.15,0.14,3,1,,5754.0,Transit
Kepler-9 b,,7.96,45.05,661.0,0.0,0.1423,3,1,,5779.0,Transit
Kepler-9 b,,7.74,45.05,661.0,0.0,0.1423,3,1,,5779.0,Transit
Kepler-9 b,43.987672,7.7398145,,,0.0636,,3,1,,,Transit
Kepler-9 b,,7.974,48.229,,,,3,1,,5788.0,Transit
Kepler-9 b,,,,,,,3,1,,5754.0,Transit
Kepler-9 b,,8.28,,678.0,0.0,0.143,3,1,,5777.0,Transit
Kepler-9 b,,,,,,,3,1,,5754.0,Transit
Kepler-9 b,,,,,,,3,1,,5774.0,Transit
Kepler-9 b,,7.96,45.05,661.0,0.0,0.1423,3,1,,5779.0,Transit
Kepler-9 b,,8.09,47.2,,,0.14184,3,1,,5788.0,Transit
Kepler-9 c,54.347,9.225,,,0.13,0.225,3,1,,5754.0,Transit
Kepler-9 c,29.9,8.3,,,,,3,1,,,Transit
Kepler-9 c,,7.98,17.66,523.0,0.0,0.2273,3,1,,5779.0,Transit
Kepler-9 c,,,,,,,3,1,,5754.0,Transit
Kepler-9 c,,7.98,17.66,523.0,0.0,0.2273,3,1,,5779.0,Transit
Kepler-9 c,,8.106,18.5,,,0.22657,3,1,,5788.0,Transit
Kepler-9 c,,,,,,,3,1,,5754.0,Transit
Kepler-9 c,,8.214,18.903,,,,3,1,,5788.0,Transit
Kepler-9 c,,8.22,,536.0,0.0,0.229,3,1,,5777.0,Transit
Kepler-9 c,29.9,8.08,,,0.06691,0.227,3,1,,5774.0,Transit
Kepler-9 c,509.7,8.65,,,,,3,1,,,Transit
Kepler-9 c,29.875,,,,0.068,,3,1,,5754.0,Transit
Kepler-9 c,27.28726784,8.106,,,0.0,0.226498247,3,1,,,Transit
Kepler-9 d,,1.527,1339.658,,,,3,1,,5788.0,Transit
Kepler-9 d,,1.507,1310.1,,,0.02691,3,1,,5788.0,Transit
Kepler-9 d,,1.48,1251.43,1517.0,0.0,0.027,3,1,,5779.0,Transit
Kepler-9 d,,1.67,,1560.0,0.0,0.027,3,1,,5777.0,Transit
Kepler-9 d,,,,,,,3,1,,5754.0,Transit
Kepler-9 d,,1.64,,2026.0,,0.0273,3,1,,5777.0,Transit
Kepler-9 d,8.41466053,1.507,,,0.0,0.0269056221,3,1,,,Transit
Kepler-9 d,,1.48,1251.43,1517.0,0.0,0.027,3,1,,5779.0,Transit
Kepler-90 i,,1.32,,,0.0,0.1201380843,8,1,,,Transit
Kepler-90 i,,1.32,,709.0,,,8,1,,6015.0,Transit
Kepler-900 b,,2.19,63.41,720.0,0.0,0.0679,1,1,,4848.0,Transit
Kepler-900 b,,2.19,63.41,720.0,0.0,0.0679,1,1,,4848.0,Transit
Kepler-900 b,,,,,,,1,1,,4660.0,Transit
Kepler-900 b,,1.95,62.05,716.0,0.0,0.0679,1,1,,4847.0,Transit
Kepler-900 b,,2.08,,,,,1,1,,4836.0,Transit
Kepler-900 b,,,,,,,1,1,,4660.0,Transit
Kepler-900 b,,1.816,54.109,,,,1,1,,4850.0,Transit
Kepler-900 b,,1.55,,654.0,0.0,0.064,1,1,,4735.0,Transit
Kepler-900 b,,2.19,63.41,720.0,0.0,0.0679,1,1,,4848.0,Transit
Kepler-900 b,,,,,,,1,1,,4660.0,Transit
Kepler-901 b,,1.21,40.87,645.0,0.0,0.0366,1,1,,3916.0,Transit
Kepler-901 b,,,,,,,1,1,,4110.0,Transit
Kepler-901 b,,1.21,40.87,645.0,0.0,0.0366,1,1,,3916.0,Transit
Kepler-901 b,,1.42,58.08,704.0,0.0,0.0378,1,1,,4132.0,Transit
Kepler-901 b,,1.24,,714.0,0.0,0.038,1,1,,4246.0,Transit
Kepler-901 b,,1.54,68.723,,,,1,1,,4131.0,Transit
Kepler-901 b,,1.21,40.87,645.0,0.0,0.0366,1,1,,3916.0,Transit
Kepler-901 b,,1.37,,,,,1,1,,4184.0,Transit
Kepler-901 b,,,,,,,1,1,,4110.0,Transit
Kepler-901 b,,,,,,,1,1,,4110.0,Transit
Kepler-902 b,,3.252,24.875,,,,1,1,,5508.0,Transit
Kepler-902 b,,3.0,,527.0,0.0,0.231,1,1,,5966.0,Transit
Kepler-902 b,,2.49,17.82,524.0,0.0,0.2281,1,1,,5960.0,Transit
Kepler-902 b,,,,,,,1,1,,5588.0,Transit
Kepler-902 b,,2.49,17.82,524.0,0.0,0.2281,1,1,,5960.0,Transit
Kepler-902 b,,3.11,22.65,556.0,0.0,0.223,1,1,,5509.0,Transit
Kepler-902 b,,2.54,,,,,1,1,,5647.0,Transit
Kepler-902 b,,,,,,,1,1,,5588.0,Transit
Kepler-902 b,,,,,,,1,1,,5588.0,Transit
Kepler-902 b,,2.49,17.82,524.0,0.0,0.2281,1,1,,5960.0,Transit
Kepler-903 b,,3.23,257.6,,,0.09081,2,1,,5555.0,Transit
Kepler-903 b,,,,,,,2,1,,5562.0,Transit
Kepler-903 b,,1.75,84.89,774.0,0.0,0.0912,2,1,,5735.0,Transit
Kepler-903 b,,1.75,84.89,774.0,0.0,0.0912,2,1,,5735.0,Transit
Kepler-903 b,,2.974,274.845,,,,2,1,,5555.0,Transit
Kepler-903 b,,2.01,,,,,2,1,,5682.0,Transit
Kepler-903 b,,,,,,,2,1,,5562.0,Transit
Kepler-903 b,,1.59,,768.0,0.0,0.092,2,1,,5726.0,Transit
Kepler-903 b,,1.97,119.01,842.0,0.0,0.0907,2,1,,5534.0,Transit
Kepler-903 b,,1.75,84.89,774.0,0.0,0.0912,2,1,,5735.0,Transit
Kepler-903 b,,,,,,,2,1,,5562.0,Transit
Kepler-903 c,,,,,,,2,1,,5562.0,Transit
Kepler-903 c,,,,,,,2,1,,5562.0,Transit
Kepler-903 c,,4.144,24.791,,,,2,1,,5555.0,Transit
Kepler-903 c,,2.75,10.73,462.0,0.0,0.302,2,1,,5534.0,Transit
Kepler-903 c,,2.23,7.66,424.0,0.0,0.3037,2,1,,5735.0,Transit
Kepler-903 c,,1.98,,422.0,0.0,0.305,2,1,,5726.0,Transit
Kepler-903 c,,4.125,23.2,,,0.30249,2,1,,5555.0,Transit
Kepler-903 c,,2.53,,,,,2,1,,5682.0,Transit
Kepler-903 c,,,,,,,2,1,,5562.0,Transit
Kepler-903 c,,2.23,7.66,424.0,0.0,0.3037,2,1,,5735.0,Transit
Kepler-903 c,,2.23,7.66,424.0,0.0,0.3037,2,1,,5735.0,Transit
Kepler-904 b,,1.77,,,,,1,1,,6160.0,Transit
Kepler-904 b,,1.414,875.419,,,,1,1,,6221.0,Transit
Kepler-904 b,,1.66,,1354.0,0.0,0.042,1,1,,6218.0,Transit
Kepler-904 b,,1.31,744.35,1332.0,0.0,0.0417,1,1,,6201.0,Transit
Kepler-904 b,,,,,,,1,1,,5994.0,Transit
Kepler-904 b,,1.35,744.35,1332.0,0.0,0.0417,1,1,,6201.0,Transit
Kepler-904 b,,,,,,,1,1,,5994.0,Transit
Kepler-904 b,,1.35,744.35,1332.0,0.0,0.0417,1,1,,6201.0,Transit
Kepler-904 b,,1.35,744.35,1332.0,0.0,0.0417,1,1,,6201.0,Transit
Kepler-905 b,,1.44,185.771,,,,1,1,,5435.0,Transit
Kepler-905 b,,1.47,200.64,960.0,0.0,0.0581,1,1,,5569.0,Transit
Kepler-905 b,,,,,,,1,1,,5356.47,Transit
Kepler-905 b,,1.47,200.64,960.0,0.0,0.0581,1,1,,5569.0,Transit
Kepler-905 b,,,,,,,1,1,,5356.47,Transit
Kepler-905 b,,1.4,175.06,928.0,0.0,0.0572,1,1,,5430.0,Transit
Kepler-905 b,,1.47,200.64,960.0,0.0,0.0581,1,1,,5569.0,Transit
Kepler-905 b,,1.6,,990.0,0.0,0.058,1,1,,5578.0,Transit
Kepler-905 b,,1.41,,,,,1,1,,5461.0,Transit
Kepler-905 b,,1.444,182.4,,,0.05689,1,1,,5435.0,Transit
Kepler-905 b,,,,,,,1,1,,5356.47,Transit
Kepler-906 b,,,,,,,1,1,,6121.67,Transit
Kepler-906 b,,,,,,,1,1,,6121.67,Transit
Kepler-906 b,,,,,,,1,1,,6121.67,Transit
Kepler-906 b,,2.18,23.78,563.0,0.0,0.2279,1,1,,5934.0,Transit
Kepler-906 b,,2.11,,,,,1,1,,6035.0,Transit
Kepler-906 b,,2.114,23.7,,,0.22363,1,1,,5956.0,Transit
Kepler-906 b,,2.18,23.78,563.0,0.0,0.2279,1,1,,5934.0,Transit
Kepler-906 b,,2.181,21.987,,,,1,1,,5956.0,Transit
Kepler-906 b,,2.03,19.61,537.0,0.0,0.2359,1,1,,5997.0,Transit
Kepler-906 b,,2.4,,577.0,0.0,0.245,1,1,,6292.0,Transit
Kepler-906 b,,2.18,23.78,563.0,0.0,0.2279,1,1,,5934.0,Transit
Kepler-907 b,,,,,,,1,1,,6082.73,Transit
Kepler-907 b,,1.18,137.66,874.0,0.0,0.1236,1,1,,6044.0,Transit
Kepler-907 b,,1.18,137.66,874.0,0.0,0.1236,1,1,,6044.0,Transit
Kepler-907 b,,1.2,,,,,1,1,,6106.0,Transit
Kepler-907 b,,1.18,137.66,874.0,0.0,0.1236,1,1,,6044.0,Transit
Kepler-907 b,,,,,,,1,1,,6082.73,Transit
Kepler-907 b,,1.07,,760.0,0.0,0.124,1,1,,5945.0,Transit
Kepler-907 b,,1.31,141.18,879.0,0.0,0.1225,1,1,,6099.0,Transit
Kepler-907 b,,,,,,,1,1,,6082.73,Transit
Kepler-908 b,,1.22,,,,,1,3,,5973.0,Transit
Kepler-908 b,,1.17,,1764.0,0.0,0.025,1,3,,5986.0,Transit
Kepler-908 b,,1.344,3125.7,,,0.02526,1,3,,6053.0,Transit
Kepler-908 b,,1.07,1939.72,1692.0,0.0,0.0248,1,3,,5977.0,Transit
Kepler-908 b,,1.16,2393.35,1783.0,0.0,0.0247,1,3,,5992.0,Transit
Kepler-908 b,,1.07,1939.72,1692.0,0.0,0.0248,1,3,,5977.0,Transit
Kepler-908 b,,,,,,,1,3,,5327.99,Transit
Kepler-908 b,,1.336,3304.101,,,,1,3,,6053.0,Transit
Kepler-908 b,,1.07,1939.72,1692.0,0.0,0.0248,1,3,,5977.0,Transit
Kepler-908 b,,,,,,,1,3,,5327.99,Transit
Kepler-908 b,,,,,,,1,3,,5327.99,Transit
Kepler-909 b,,,,,,,1,1,,6015.47,Transit
Kepler-909 b,,1.38,,817.0,0.0,0.12,1,1,,6037.0,Transit
Kepler-909 b,,1.22,91.78,789.0,0.0,0.1188,1,1,,6028.0,Transit
Kepler-909 b,,1.22,91.78,789.0,0.0,0.1188,1,1,,6028.0,Transit
Kepler-909 b,,1.22,91.78,789.0,0.0,0.1188,1,1,,6028.0,Transit
Kepler-909 b,,1.665,127.24,,,,1,1,,6042.0,Transit
Kepler-909 b,,1.47,,,,,1,1,,6154.0,Transit
Kepler-909 b,,,,,,,1,1,,6015.47,Transit
Kepler-909 b,,,,,,,1,1,,6015.47,Transit
Kepler-909 b,,1.405,123.1,,,0.11873,1,1,,6042.0,Transit
Kepler-909 b,,1.66,124.53,852.0,0.0,0.1175,1,1,,6026.0,Transit
Kepler-91 b,279.68,15.513,,,0.066,0.072,1,1,K3,4550.0,Transit
Kepler-91 b,,15.39,3192.12,1917.0,0.0,0.0733,1,1,,4605.0,Transit
Kepler-91 b,,14.9,,2132.0,0.0,0.076,1,1,,4837.0,Transit
Kepler-91 b,,15.39,3192.12,1917.0,0.0,0.0733,1,1,,4605.0,Transit
Kepler-91 b,,15.6817806,324.7806,1082.72,,,1,1,,4643.39,Transit
Kepler-91 b,,15.39,3192.12,1917.0,0.0,0.0733,1,1,,4605.0,Transit
Kepler-91 b,146.2018,,,2000.0,0.05,0.073,1,1,,4600.0,Transit
Kepler-91 b,,,,,,,1,1,,4643.39,Transit
Kepler-91 b,,,,,,,1,1,,4643.39,Transit
Kepler-91 b,,15.321,3273.324,,,,1,1,,4605.0,Transit
Kepler-91 b,,14.93,3095.83,1902.0,0.0,0.0709,1,1,,4604.0,Transit
Kepler-91 b,209.76,15.69,,,0.0519,,1,1,,4643.39,Transit
Kepler-91 b,,15.36,,,,,1,1,,4709.0,Transit
Kepler-91 b,257.4423,15.322703,,2040.0,,0.0731,1,1,,4550.0,Transit
Kepler-91 b,,,,,,,1,1,,4643.39,Transit
Kepler-91 b,241.54,14.572,,,0.018,,1,1,,4643.39,Transit
Kepler-910 b,,,,,,,1,1,,6117.24,Transit
Kepler-910 b,,0.81,2084.81,1723.0,0.0,0.0376,1,1,,6173.0,Transit
Kepler-910 b,,0.805,2108.073,,,,1,1,,6230.0,Transit
Kepler-910 b,,0.8,2131.4,,,0.03752,1,1,,6230.0,Transit
Kepler-910 b,,0.81,2084.81,1723.0,0.0,0.0376,1,1,,6173.0,Transit
Kepler-910 b,,0.82,2228.09,1752.0,0.0,0.0382,1,1,,6250.0,Transit
Kepler-910 b,,,,,,,1,1,,6117.24,Transit
Kepler-910 b,,0.82,,,,,1,1,,6230.0,Transit
Kepler-910 b,,0.81,2084.81,1723.0,0.0,0.0376,1,1,,6173.0,Transit
Kepler-910 b,,0.77,,1597.0,0.0,0.037,1,1,,6134.0,Transit
Kepler-911 b,,2.41,177.81,931.0,0.0,0.1549,1,1,,6065.0,Transit
Kepler-911 b,,2.53,185.76,942.0,0.0,0.1586,1,1,,6081.0,Transit
Kepler-911 b,,2.48,,891.0,0.0,0.155,1,1,,5990.0,Transit
Kepler-911 b,,2.53,185.76,942.0,0.0,0.1586,1,1,,6081.0,Transit
Kepler-911 b,,,,,,,1,1,,6096.31,Transit
Kepler-911 b,,,,,,,1,1,,6096.31,Transit
Kepler-911 b,,2.6,,,,,1,1,,6112.0,Transit
Kepler-911 b,,2.532,192.3,,,0.15594,1,1,,6080.0,Transit
Kepler-911 b,,,,,,,1,1,,6096.31,Transit
Kepler-911 b,,2.53,185.76,942.0,0.0,0.1586,1,1,,6081.0,Transit
Kepler-911 b,,2.527,198.725,,,,1,1,,6080.0,Transit
Kepler-912 b,,,,,,,1,1,,5746.0,Transit
Kepler-912 b,,2.0,519.95,1218.0,0.0,0.0339,1,1,,5662.0,Transit
Kepler-912 b,,2.0,519.95,1218.0,0.0,0.0339,1,1,,5662.0,Transit
Kepler-912 b,,2.05,,1185.0,0.0,0.037,1,1,,5439.0,Transit
Kepler-912 b,,2.8,,,,,1,1,,5998.0,Transit
Kepler-912 b,,2.02,519.95,1218.0,0.0,0.0339,1,1,,5662.0,Transit
Kepler-912 b,,4.598,2694.6,,,,1,1,,5659.0,Transit
Kepler-912 b,,,,,,,1,1,,5746.0,Transit
Kepler-912 b,,2.0,519.95,1218.0,0.0,0.0339,1,1,,5662.0,Transit
Kepler-913 b,,2.14,,689.0,0.0,0.091,2,1,,5207.0,Transit
Kepler-913 b,,5.75,384.86,1129.0,0.0,0.1009,2,1,,6068.0,Transit
Kepler-913 b,,,,,,,2,1,,5440.0,Transit
Kepler-913 b,,2.62,58.9,707.0,0.0,0.0878,2,1,,5412.0,Transit
Kepler-913 b,,2.62,58.9,707.0,0.0,0.0878,2,1,,5412.0,Transit
Kepler-913 b,,2.62,58.9,707.0,0.0,0.0878,2,1,,5412.0,Transit
Kepler-913 b,,2.06,,,,,2,1,,4687.0,Transit
Kepler-913 b,,,,,,,2,1,,5440.0,Transit
Kepler-913 b,,,,,,,2,1,,5440.0,Transit
Kepler-913 c,,1.72,122.82,849.0,0.0,0.0608,2,1,,5412.0,Transit
Kepler-913 c,,3.7,801.92,1357.0,0.0,0.0699,2,1,,6068.0,Transit
Kepler-913 c,,3.8580709,,,,,2,1,,6068.0,Transit
Kepler-913 c,,1.72,122.82,849.0,0.0,0.0608,2,1,,5412.0,Transit
Kepler-913 c,,,,,,,2,1,,5440.0,Transit
Kepler-913 c,,1.72,122.82,849.0,0.0,0.0608,2,1,,5412.0,Transit
Kepler-913 c,,1.43,,829.0,0.0,0.063,2,1,,5207.0,Transit
Kepler-914 b,,1.32,468.0,1186.0,0.0,0.0546,1,1,,5862.0,Transit
Kepler-914 b,,1.45,544.6,,,0.05454,1,1,,5804.0,Transit
Kepler-914 b,,1.49,,1181.0,0.0,0.055,1,1,,5864.0,Transit
Kepler-914 b,,,,,,,1,1,,5782.74,Transit
Kepler-914 b,,1.38,,,,,1,1,,5877.0,Transit
Kepler-914 b,,1.51,476.94,1192.0,0.0,0.0544,1,1,,5836.0,Transit
Kepler-914 b,,,,,,,1,1,,5782.74,Transit
Kepler-914 b,,1.32,468.0,1186.0,0.0,0.0546,1,1,,5862.0,Transit
Kepler-914 b,,1.659,568.378,,,,1,1,,5804.0,Transit
Kepler-914 b,,1.32,468.0,1186.0,0.0,0.0546,1,1,,5862.0,Transit
Kepler-915 b,,1.24,719.89,1321.0,0.0,0.0542,1,1,,6432.0,Transit
Kepler-915 b,,1.5,,,,,1,1,,6173.0,Transit
Kepler-915 b,,1.538,816.8,,,0.05655,1,1,,6081.0,Transit
Kepler-915 b,,,,,,,1,1,,6197.86,Transit
Kepler-915 b,,1.85,716.65,1319.0,0.0,0.0566,1,1,,6056.0,Transit
Kepler-915 b,,1.985,844.751,,,,1,1,,6081.0,Transit
Kepler-915 b,,1.24,719.89,1321.0,0.0,0.0542,1,1,,6432.0,Transit
Kepler-915 b,,1.36,,1341.0,0.0,0.057,1,1,,6454.0,Transit
Kepler-915 b,,1.24,719.89,1321.0,0.0,0.0542,1,1,,6432.0,Transit
Kepler-916 b,,,,,,,1,1,,5175.0,Transit
Kepler-916 b,,1.861,14.683,,,,1,1,,5250.0,Transit
Kepler-916 b,,,,,,,1,1,,5175.0,Transit
Kepler-916 b,,1.71,,467.0,0.0,0.188,1,1,,5315.0,Transit
Kepler-916 b,,1.84,14.36,496.0,0.0,0.1949,1,1,,5412.0,Transit
Kepler-916 b,,,,,,,1,1,,5175.0,Transit
Kepler-916 b,,1.84,14.36,496.0,0.0,0.1949,1,1,,5412.0,Transit
Kepler-916 b,,1.9,15.14,503.0,0.0,0.1885,1,1,,5246.0,Transit
Kepler-916 b,,1.76,,,,,1,1,,5248.0,Transit
Kepler-916 b,,1.84,14.36,496.0,0.0,0.1949,1,1,,5412.0,Transit
Kepler-917 b,,1.85,235.08,999.0,0.0,0.0378,1,1,,5079.0,Transit
Kepler-917 b,,,,,,,1,1,,5744.0,Transit
Kepler-917 b,,1.43,,818.0,0.0,0.038,1,1,,4894.0,Transit
Kepler-917 b,,1.7,228.11,991.0,0.0,0.0378,1,1,,5068.0,Transit
Kepler-917 b,,,,,,,1,1,,5744.0,Transit
Kepler-917 b,,1.85,235.08,999.0,0.0,0.0378,1,1,,5079.0,Transit
Kepler-917 b,,1.85,235.08,999.0,0.0,0.0378,1,1,,5079.0,Transit
Kepler-917 b,,1.91,,,,,1,1,,5418.0,Transit
Kepler-918 b,,1.626,258.702,,,,1,1,,5776.0,Transit
Kepler-918 b,,1.72,288.7,1052.0,0.0,0.0569,1,1,,5778.0,Transit
Kepler-918 b,,1.44,348.54,1102.0,0.0,0.0571,1,1,,6061.0,Transit
Kepler-918 b,,,,,,,1,1,,5736.0,Transit
Kepler-918 b,,1.44,348.54,1102.0,0.0,0.0571,1,1,,6061.0,Transit
Kepler-918 b,,1.44,348.54,1102.0,0.0,0.0571,1,1,,6061.0,Transit
Kepler-918 b,,1.36,,1092.0,0.0,0.057,1,1,,6042.0,Transit
Kepler-918 b,,1.74,,,,,1,1,,6028.0,Transit
Kepler-919 b,,,,,,,1,1,,5784.0,Transit
Kepler-919 b,,,,,,,1,1,,5784.0,Transit
Kepler-919 b,,2.06,,871.0,0.0,0.098,1,1,,6074.0,Transit
Kepler-919 b,,1.923,153.915,,,,1,1,,6092.0,Transit
Kepler-919 b,,1.93,134.66,869.0,0.0,0.0981,1,1,,6093.0,Transit
Kepler-919 b,,1.93,134.66,869.0,0.0,0.0981,1,1,,6093.0,Transit
Kepler-919 b,,1.93,134.66,869.0,0.0,0.0981,1,1,,6093.0,Transit
Kepler-919 b,,,,,,,1,1,,5784.0,Transit
Kepler-919 b,,2.25,,,,,1,1,,6113.0,Transit
Kepler-919 b,,1.8,134.66,869.0,0.0,0.0981,1,1,,6093.0,Transit
Kepler-92 b,,,,,,,3,1,,5904.34,Transit
Kepler-92 b,,,,,,,3,1,,5904.34,Transit
Kepler-92 b,,3.58,216.31,978.0,0.0,0.1194,3,1,,5871.0,Transit
Kepler-92 b,,3.58,216.31,978.0,0.0,0.1194,3,1,,5871.0,Transit
Kepler-92 b,,3.5,,,,,3,1,,5830.0,Transit
Kepler-92 b,64.3,3.51,,,,,3,1,,,Transit
Kepler-92 b,,,,,,,3,1,,5904.34,Transit
Kepler-92 b,,3.65,,,0.17,,3,1,,5904.34,Transit
Kepler-92 b,,3.704,233.0,,,0.12232,3,1,,5946.0,Transit
Kepler-92 b,,3.868,257.776,,,,3,1,,5946.0,Transit
Kepler-92 b,,3.51,,934.0,0.0,0.118,3,1,,5883.0,Transit
Kepler-92 b,,3.58,216.31,978.0,0.0,0.1194,3,1,,5871.0,Transit
Kepler-92 b,,3.63,213.84,975.0,0.0,0.1174,3,1,,5862.0,Transit
Kepler-92 b,19.35002566,3.704,,,0.0,0.1222681958,3,1,,,Transit
Kepler-92 c,,2.31,88.1,781.0,0.0,0.1829,3,1,,5862.0,Transit
